StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,avoid_AV_1,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,avoid_1,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-03 18:17:52,2024-06-03 18:17:52,2,,100,0,1,2024-06-03 18:17:53,R_1M2sMD1u2JYfmwC,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:53,2024-06-03 18:17:53,2,,100,0,1,2024-06-03 18:17:53,R_bpATCnudul4HpMq,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:53,2024-06-03 18:17:53,2,,100,0,1,2024-06-03 18:17:53,R_6tJ2I7oM02LJPT0,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:53,2024-06-03 18:17:53,2,,100,0,1,2024-06-03 18:17:53,R_cOqHZDvEw2PraK2,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:53,2024-06-03 18:17:53,2,,100,0,1,2024-06-03 18:17:54,R_6Q2OvOMQUckvmdw,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:54,2024-06-03 18:17:54,2,,100,0,1,2024-06-03 18:17:54,R_1Bx6CZNb0JGoqSG,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:54,2024-06-03 18:17:54,2,,100,0,1,2024-06-03 18:17:54,R_beIDA32H65k2Wge,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:54,2024-06-03 18:17:54,2,,100,0,1,2024-06-03 18:17:54,R_6ybWgR76iao2iH4,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:54,2024-06-03 18:17:55,2,,100,1,1,2024-06-03 18:17:55,R_8cDX0nNV3V6F7p4,,,,,,,test,,1,2,2,7.14,9.97,9.9,28,5.07,5.26,9.03,1,57,34,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,21,1,,Laoreet velit non! Fusce erat. Vivamus risus quis fringilla elementum faucibus viverra fringilla! Odio fringilla.,6,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 18:17:55,2024-06-03 18:17:55,2,,100,0,1,2024-06-03 18:17:55,R_bmyBLbTi0jBIrTo,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:55,2024-06-03 18:17:55,2,,100,0,1,2024-06-03 18:17:55,R_agG8xTYmn1JQVvM,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:55,2024-06-03 18:17:55,2,,100,0,1,2024-06-03 18:17:56,R_2ozOenTPpWr8glw,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:56,2024-06-03 18:17:56,2,,100,0,1,2024-06-03 18:17:56,R_8tXfSChO9Xy5VDU,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:56,2024-06-03 18:17:56,2,,100,0,1,2024-06-03 18:17:56,R_cHmNjA2IAjH8BQG,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:56,2024-06-03 18:17:56,2,,100,0,1,2024-06-03 18:17:56,R_3wUlCUhQKA8liGq,,,,,,,test,,1,2,2,8.31,9.4,8.93,15,9.44,9.7,9.84,41,,,,0.89,4.05,2.5,39,89,35,71,,,,,,,,,,,,,,,,,,,,,1,1,84,2,,Urna dictumst cursus! Facilisis non felis purus magna blandit. Molestie? Mattis tempor eleifend.,7,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 18:17:57,2024-06-03 18:17:57,2,,100,0,1,2024-06-03 18:17:57,R_2ldY1c8zfBBkKuq,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:57,2024-06-03 18:17:57,2,,100,0,1,2024-06-03 18:17:57,R_7OJyYtmzgbKnTKu,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:57,2024-06-03 18:17:57,2,,100,0,1,2024-06-03 18:17:57,R_5cdKGxkqFgzS5HE,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:57,2024-06-03 18:17:57,2,,100,0,1,2024-06-03 18:17:57,R_3sD6wujyjBjRd6m,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:57,2024-06-03 18:17:57,2,,100,0,1,2024-06-03 18:17:58,R_3qRkXqwtsL8aSnI,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:58,2024-06-03 18:17:58,2,,100,0,1,2024-06-03 18:17:58,R_86qlHGyD5nVf9SS,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:58,2024-06-03 18:17:58,2,,100,0,1,2024-06-03 18:17:58,R_bmiHx8F6BlgJyf4,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:58,2024-06-03 18:17:58,2,,100,0,1,2024-06-03 18:17:58,R_e2S6pz9GQup2ZYG,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:58,2024-06-03 18:17:58,2,,100,0,1,2024-06-03 18:17:59,R_2b4tiBIQ9F7oUfk,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:59,2024-06-03 18:17:59,2,,100,0,1,2024-06-03 18:17:59,R_9oci01GeQc0sfiK,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:59,2024-06-03 18:17:59,2,,100,0,1,2024-06-03 18:17:59,R_a4rPTWg0AX5VmN8,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:59,2024-06-03 18:17:59,2,,100,0,1,2024-06-03 18:17:59,R_9z6hYk6xERFG6tE,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:59,2024-06-03 18:17:59,2,,100,0,1,2024-06-03 18:18:00,R_3PIgCw6yGXy8UqW,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:00,2024-06-03 18:18:00,2,,100,0,1,2024-06-03 18:18:00,R_87IIvYuDZMZj3P8,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:00,2024-06-03 18:18:00,2,,100,0,1,2024-06-03 18:18:00,R_413wBXvCJG5EZGS,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:00,2024-06-03 18:18:00,2,,100,0,1,2024-06-03 18:18:00,R_bBIi4aei0Ia806i,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:00,2024-06-03 18:18:00,2,,100,0,1,2024-06-03 18:18:01,R_5bfMdPVwpkk40TQ,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:01,2024-06-03 18:18:01,2,,100,0,1,2024-06-03 18:18:01,R_cDgPG1NDgdTzSm2,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:01,2024-06-03 18:18:01,2,,100,0,1,2024-06-03 18:18:01,R_ahIwHr8TEd9IuAC,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:01,2024-06-03 18:18:01,2,,100,0,1,2024-06-03 18:18:01,R_cxcviljNuORPMxM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:01,2024-06-03 18:18:01,2,,100,0,1,2024-06-03 18:18:01,R_6xUoXVw0d3uvmhE,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:02,2024-06-03 18:18:02,2,,100,0,1,2024-06-03 18:18:02,R_8dj9PXMqbwSNiaq,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:02,2024-06-03 18:18:02,2,,100,0,1,2024-06-03 18:18:02,R_41Ij7uA0ktNQKN0,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:02,2024-06-03 18:18:02,2,,100,0,1,2024-06-03 18:18:02,R_bj6E55MK8m6nkG2,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:02,2024-06-03 18:18:02,2,,100,0,1,2024-06-03 18:18:02,R_6hFExVo5NNVADfo,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:02,2024-06-03 18:18:02,2,,100,0,1,2024-06-03 18:18:02,R_6r6E0pBHiUINNqu,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:03,2024-06-03 18:18:03,2,,100,0,1,2024-06-03 18:18:03,R_0Uu4Sn3GDGHtuUm,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:03,2024-06-03 18:18:03,2,,100,0,1,2024-06-03 18:18:03,R_cTLxziQm1kyB5eS,,,,,,,test,,1,2,2,,,,,,,,,,,,,,,,,,,6.94,8.55,8.61,18,5.23,9.61,6.76,33,79,66,28,32,,,,,,,,,2,2,65,1,,Per. Eros dictumst donec vestibulum ultricies ac commodo duis porttitor eu. Augue lectus.,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 18:18:03,2024-06-03 18:18:03,2,,100,0,1,2024-06-03 18:18:03,R_6gKgoQpbazI0bwq,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:03,2024-06-03 18:18:03,2,,100,0,1,2024-06-03 18:18:04,R_etDQBpuv5icDPLM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:04,2024-06-03 18:18:04,2,,100,0,1,2024-06-03 18:18:04,R_4N1XLLMxyr3pyV8,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:04,2024-06-03 18:18:04,2,,100,0,1,2024-06-03 18:18:04,R_eridxKkDoGb38a2,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:04,2024-06-03 18:18:04,2,,100,0,1,2024-06-03 18:18:04,R_abBN2OWkGzYD130,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:04,2024-06-03 18:18:04,2,,100,0,1,2024-06-03 18:18:05,R_9TSxnlVraJSoGUK,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:05,2024-06-03 18:18:05,2,,100,0,1,2024-06-03 18:18:05,R_3IdCxQ2mFONn7VA,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:05,2024-06-03 18:18:05,2,,100,0,1,2024-06-03 18:18:05,R_2hQnUpacnvxNhbg,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:05,2024-06-03 18:18:05,2,,100,0,1,2024-06-03 18:18:05,R_8FZoC4e58ozMv30,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:05,2024-06-03 18:18:05,2,,100,0,1,2024-06-03 18:18:05,R_cXYemVyThPalN1c,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:06,2024-06-03 18:18:06,2,,100,0,1,2024-06-03 18:18:06,R_2set8iioqobFb1k,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:06,2024-06-03 18:18:06,2,,100,0,1,2024-06-03 18:18:06,R_e4fCcNGSYAwusXs,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:06,2024-06-03 18:18:06,2,,100,0,1,2024-06-03 18:18:06,R_bfmYyBqZGKFrSDA,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:06,2024-06-03 18:18:06,2,,100,0,1,2024-06-03 18:18:06,R_6PfGGmaSGQZz8HA,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:06,2024-06-03 18:18:06,2,,100,0,1,2024-06-03 18:18:07,R_eLnQxO7HcaSqbie,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:07,2024-06-03 18:18:07,2,,100,0,1,2024-06-03 18:18:07,R_5yTBprSR556eSHk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:07,2024-06-03 18:18:07,2,,100,0,1,2024-06-03 18:18:07,R_3dyfa1c6BACO8Ie,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:07,2024-06-03 18:18:07,2,,100,0,1,2024-06-03 18:18:07,R_bxh4mNM3c0STq3s,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:07,2024-06-03 18:18:07,2,,100,0,1,2024-06-03 18:18:08,R_9BpGJcQZGy0o9tY,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:08,2024-06-03 18:18:08,2,,100,0,1,2024-06-03 18:18:08,R_eeWuCiPVCIQdGqq,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:08,2024-06-03 18:18:08,2,,100,0,1,2024-06-03 18:18:08,R_40neOmhFJehRWWa,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:08,2024-06-03 18:18:08,2,,100,0,1,2024-06-03 18:18:08,R_9ExUPT3LSfLiRxk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:08,2024-06-03 18:18:08,2,,100,0,1,2024-06-03 18:18:09,R_bpCjYMzXtgV0Y8S,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:09,2024-06-03 18:18:09,2,,100,0,1,2024-06-03 18:18:09,R_d7rcC5h8IqaqdDM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:09,2024-06-03 18:18:09,2,,100,0,1,2024-06-03 18:18:09,R_2aBtGKvLJGF6O34,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:09,2024-06-03 18:18:09,2,,100,0,1,2024-06-03 18:18:09,R_9KVoE5kPc6dM9Om,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:09,2024-06-03 18:18:09,2,,100,0,1,2024-06-03 18:18:10,R_0GU2ZgygFIy6Ch0,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:10,2024-06-03 18:18:10,2,,100,0,1,2024-06-03 18:18:10,R_9Qy2H34J4vhb7oy,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:10,2024-06-03 18:18:10,2,,100,0,1,2024-06-03 18:18:10,R_0TfHuiMYIQl4uKq,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:10,2024-06-03 18:18:10,2,,100,0,1,2024-06-03 18:18:10,R_efVjPs0Zc3vN7jE,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:10,2024-06-03 18:18:10,2,,100,0,1,2024-06-03 18:18:11,R_6gpBmcEWGxCxd1Y,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:11,2024-06-03 18:18:11,2,,100,0,1,2024-06-03 18:18:11,R_diFK3dt6q7gLct8,,,,,,,test,,1,2,2,,,,,,,,,,,,,,,,,,,6.44,8.85,8.71,29,3.88,5.17,4.49,42,71,21,65,44,,,,,,,,,2,1,46,3,,Vehicula? Et vitae venenatis culpa suspendisse tortor integer dignissim? Eleifend.,2,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-03 18:18:11,2024-06-03 18:18:11,2,,100,0,1,2024-06-03 18:18:11,R_6XSironFBnuXlxI,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:11,2024-06-03 18:18:11,2,,100,0,1,2024-06-03 18:18:12,R_9HRtJrsEqCmCl0y,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:12,2024-06-03 18:18:12,2,,100,0,1,2024-06-03 18:18:12,R_6o24WNuDA0hW5LM,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:12,2024-06-03 18:18:12,2,,100,0,1,2024-06-03 18:18:12,R_a8CVlYopQaA16bI,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:12,2024-06-03 18:18:12,2,,100,0,1,2024-06-03 18:18:12,R_cVkBxrPlDnG1bCe,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:12,2024-06-03 18:18:12,2,,100,0,1,2024-06-03 18:18:13,R_cYktL1VHvEN6Pae,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:13,2024-06-03 18:18:13,2,,100,0,1,2024-06-03 18:18:13,R_3y1iqByMhP5SOO2,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:13,2024-06-03 18:18:13,2,,100,0,1,2024-06-03 18:18:13,R_41jf62Ct10u7Zt4,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:13,2024-06-03 18:18:13,2,,100,0,1,2024-06-03 18:18:13,R_732KGLeYylDBXdI,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:13,2024-06-03 18:18:13,2,,100,0,1,2024-06-03 18:18:14,R_3HFuyK0HSioLP3o,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:14,2024-06-03 18:18:14,2,,100,0,1,2024-06-03 18:18:14,R_b8T5v5fK1wzA7B4,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:14,2024-06-03 18:18:14,2,,100,0,1,2024-06-03 18:18:14,R_1A1YrqUbnRaHDVk,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:14,2024-06-03 18:18:14,2,,100,0,1,2024-06-03 18:18:14,R_40oAFjCPCWOKuai,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:14,2024-06-03 18:18:15,2,,100,1,1,2024-06-03 18:18:15,R_0Ofnt2qbAgBZVHM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:15,2024-06-03 18:18:15,2,,100,0,1,2024-06-03 18:18:15,R_9XCwISyOgfN5IMe,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:18:15,2024-06-03 18:18:15,2,,100,0,1,2024-06-03 18:18:15,R_3eGlYoXwgErFRhc,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
