StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,avoid_AV_1,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,avoid_1,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-03 21:32:45,2024-06-03 21:52:16,0,24.118.101.113,100,1171,1,2024-06-03 21:52:17,R_5o149FIq9T0saPJ,,,,,44.9509,-93.3366,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,36.754,0,0,0,22.926,0,100,0,0,84,,,,,,,,,2,1,0,2,,34,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-03 21:49:29,2024-06-03 21:52:34,0,50.83.244.2,100,184,1,2024-06-03 21:52:35,R_1j88EJ4soNk0loc,,,,,41.5516,-90.5017,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,12.793,45.863,46.953,12,6.605,10.716,11.65,5,,,,,7.553,20.462,21.452,4,93,5,4,2,2,1,2,2,,38,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 21:49:24,2024-06-03 21:56:42,0,16.98.120.163,100,437,1,2024-06-03 21:56:43,R_7ltWXJ61qFovSWc,,,,,30.8521,-86.204,anonymous,EN,1,2,2,0,0,45.262,0,0,0,16.756,0,,,,0,0,55.21,0,100,0,8,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,37,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 21:53:44,2024-06-03 21:57:00,0,173.26.188.25,100,195,1,2024-06-03 21:57:00,R_1JlyPD7buKOG92k,,,,,41.3497,-88.8415,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,23.174,0,0,0,44.601,0,100,15,78,3,,,,,,,,,2,1,51,2,,22,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 21:51:30,2024-06-03 21:57:35,0,76.33.158.21,100,365,1,2024-06-03 21:57:36,R_7PcLaNCbtOhMSHf,,,,,34.4279,-118.4513,anonymous,EN,1,2,2,0,0,183.955,0,0,0,18.608,0,,,,2.719,2.719,36.786,1,100,100,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,26,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 22:06:58,2024-06-03 22:07:15,0,98.15.108.226,100,17,1,2024-06-03 22:07:16,R_5rMU35ZrR0KFBNa,,,,,40.6994,-73.8883,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 22:02:15,2024-06-03 22:09:04,0,24.35.235.214,100,409,1,2024-06-03 22:09:05,R_7rUpJnkPFYaxF1P,,,,,38.6388,-94.326,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,49.384,0,0,0,23.244,0,,,,,0,0,68.131,0,100,0,0,0,2,1,26,2,,78,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-03 22:07:17,2024-06-03 22:10:30,0,98.15.108.226,100,193,1,2024-06-03 22:10:31,R_5798GTY52EFw8yq,,,,,40.6994,-73.8883,anonymous,EN,1,2,2,2.175,31.055,31.465,8,5.355,10.45,11.396,4,,,,0.011,26.398,28.83,5,93,16,0,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,34,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 22:04:16,2024-06-03 22:13:13,0,68.109.9.124,100,536,1,2024-06-03 22:13:14,R_7IvJt8fZUQCunrH,,,,,30.4553,-86.6285,anonymous,EN,1,2,2,7.718,19.117,27.878,2,14.974,14.974,20.219,1,100,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41,1,,40,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 22:13:24,2024-06-03 22:18:51,0,104.28.85.64,100,326,1,2024-06-03 22:18:52,R_1ig4CeXx2qSuR3D,,,,,33.8358,-117.9063,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,18.934,40.688,42.226,4,1.755,15.623,16.411,3,100,0,50,50,,,,,,,,,2,1,0,2,,40,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 22:16:40,2024-06-03 22:21:24,0,174.213.243.124,100,283,1,2024-06-03 22:21:24,R_3rJ7BVO6hCY4qB3,,,,,44.9399,-93.2548,anonymous,EN,1,2,2,2.912,52.501,53.078,13,3.516,16.131,17.776,5,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,43,2,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 22:05:32,2024-06-03 22:21:28,0,104.249.131.21,100,955,1,2024-06-03 22:21:28,R_7lnQ3JVI4kU7EA7,,,,,40.7876,-74.06,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,4.669,5.387,46.7,5,25.548,26.03,28.145,3,,,,,9.826,14.989,19.849,18,100,76,59,69,2,1,63,1,,55,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 22:18:52,2024-06-03 22:22:53,0,147.161.4.199,100,240,1,2024-06-03 22:22:53,R_5Lwh1dAiFHksuIx,,,,,39.2901,-89.8675,anonymous,EN,1,2,2,0,0,24.403,0,0,0,21.751,0,100,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,1,,47,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 22:20:54,2024-06-03 22:24:02,0,47.14.161.242,100,187,1,2024-06-03 22:24:02,R_1EuUUfI994Jiu6l,,,,,42.0686,-72.5006,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,21.506,0,0,0,11.727,0,,,,,0,0,27.745,0,99,5,61,40,2,1,25,2,,21,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-03 22:19:20,2024-06-03 22:30:19,0,72.187.161.249,100,659,1,2024-06-03 22:30:20,R_5qqiHJefKTvzllU,,,,,27.9623,-81.9375,anonymous,EN,1,2,2,3.787,24.598,26.048,4,1.511,19.27,20.459,2,,,,1.057,34.211,35.501,11,92,20,92,,,,,,,,,,,,,,,,,,,,,1,1,10,2,,59,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 22:29:19,2024-06-03 22:33:53,0,70.174.210.140,100,273,1,2024-06-03 22:33:54,R_6sBNF8k7BXmS1XI,,,,,32.8946,-111.7493,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,29.358,29.358,31.524,1,25.735,25.735,27.55,1,100,0,39,10,,,,,,,,,2,1,5,2,,40,3,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 22:31:39,2024-06-03 22:35:17,0,173.26.70.183,100,217,1,2024-06-03 22:35:17,R_51aRCVAGVt8u1dv,,,,,39.1235,-88.5672,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,20.452,20.452,21.9,1,16.827,16.827,18.538,1,,,,,18.191,36.193,37.652,2,100,0,80,0,2,1,6,1,,31,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-03 22:34:31,2024-06-03 22:37:34,0,108.80.103.241,100,183,1,2024-06-03 22:37:34,R_5QXPoEeUF1ucXWQ,,,,,29.5542,-95.7325,anonymous,EN,1,2,2,21.067,21.067,22.377,1,3.82,3.82,11.101,1,,,,9.907,9.907,10.857,1,100,10,60,,,,,,,,,,,,,,,,,,,,,1,1,75,1,,32,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 22:35:01,2024-06-03 22:38:53,0,100.14.40.178,100,231,1,2024-06-03 22:38:53,R_6lh0Gh9rfC1L6bI,,,,,40.183,-74.911,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,7.466,24.206,24.901,5,2.189,10.123,11.09,3,,,,,10.001,18.446,21.146,2,100,0,0,0,2,1,0,1,,32,6,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-03 22:40:26,2024-06-03 22:42:46,0,50.35.105.61,100,140,1,2024-06-03 22:42:47,R_3mmkesLQ2Zwngfk,,,,,47.8302,-122.3331,anonymous,EN,1,2,2,0,0,23.822,0,0,0,11.948,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,43,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 22:40:24,2024-06-03 22:45:13,0,174.204.2.247,100,288,1,2024-06-03 22:45:14,R_1gI1fsGLWf4p8xm,,,,,40.7592,-111.8875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,13.027,40.93,42.318,4,0,0,14.333,0,72,0,0,5,,,,,,,,,1,1,18,1,,43,7,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-03 22:47:47,2024-06-03 22:51:41,0,24.96.3.46,100,233,1,2024-06-03 22:51:41,R_6rYjikTG8dgSN7y,,,,,27.7889,-82.7192,anonymous,EN,1,2,2,0,0,30.03,0,0,0,31.027,0,,,,0,0,18.541,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,50,1,,41,5,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 22:56:44,2024-06-03 22:58:38,0,68.2.83.228,100,114,1,2024-06-03 22:58:39,R_6ffPiSgw5YygvT1,,,,,33.7001,-111.8877,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,1.692,1.692,14.675,1,0,0,14.578,0,,,,,11.182,11.182,12.731,1,100,0,8,0,2,1,0,2,,27,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-03 23:11:19,2024-06-03 23:13:38,0,69.148.198.253,100,138,1,2024-06-03 23:13:38,R_6ffmc5RWLjVc7xO,,,,,30.6333,-88.1523,anonymous,EN,1,2,2,26.645,26.645,27.297,1,0,0,11.048,0,100,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,85,1,,35,1,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 23:16:49,2024-06-03 23:20:33,0,146.70.174.188,100,224,1,2024-06-03 23:20:34,R_6q9ZQq8raQ0WYg1,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,0,0,26.728,0,0,0,21.41,0,,,,0,0,32.684,0,97,34,30,,,,,,,,,,,,,,,,,,,,,1,1,21,1,,25,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 23:30:44,2024-06-03 23:32:58,0,98.97.56.49,100,133,1,2024-06-03 23:32:59,R_3nBI80J9wZDZonU,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,12.199,0,0,0,11.822,0,,,,,0,0,8.461,0,100,0,0,10,2,1,18,2,,25,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-03 23:31:13,2024-06-03 23:34:36,0,107.119.45.33,100,202,1,2024-06-03 23:34:36,R_6E5OFv9M4s6dFSg,,,,,38.7142,-90.2759,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,19.965,0,0,0,11.589,0,,,,,0,0,36.4,0,100,0,0,0,2,1,0,2,,38,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 23:33:10,2024-06-03 23:35:12,0,47.229.84.17,100,122,1,2024-06-03 23:35:13,R_6ohIdLOyG37KsYM,,,,,34.0915,-118.1307,anonymous,EN,1,2,2,0,0,14.888,0,0,0,11.461,0,100,29,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,19,1,,34,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 23:40:52,2024-06-03 23:46:52,0,209.20.239.247,100,360,1,2024-06-03 23:46:53,R_6616gtAMZ4bP7mV,,,,,40.694,-73.9901,anonymous,EN,1,2,2,0,0,81.204,0,0,0,14.63,0,,,,0,0,2.06,0,84,90,85,,,,,,,,,,,,,,,,,,,,,1,1,95,2,,25,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 23:42:59,2024-06-03 23:47:26,0,107.143.128.190,100,267,1,2024-06-03 23:47:27,R_50TV0V4tLF4Oh6i,,,,,36.1219,-79.7777,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,21.173,0,0,0,11.972,0,,,,,0,0,70.235,0,100,0,0,0,2,1,0,2,,29,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-03 23:46:42,2024-06-03 23:50:09,0,66.75.80.112,100,206,1,2024-06-03 23:50:09,R_1QG3yThBwV9Gtuh,,,,,20.8817,-156.4783,anonymous,EN,1,2,2,21.732,23.321,24.239,2,11.095,11.723,12.514,2,100,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,30,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 23:53:12,2024-06-03 23:54:19,0,45.51.240.96,100,67,1,2024-06-03 23:54:19,R_6jpGyjiDrx3dXg7,,,,,34.6038,-118.2295,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 23:54:42,2024-06-03 23:55:08,0,45.51.240.96,100,25,1,2024-06-03 23:55:08,R_6DC64biXpFT0qFr,,,,,34.6038,-118.2295,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04 00:07:08,2024-06-04 00:10:00,0,98.248.252.70,100,171,1,2024-06-04 00:10:00,R_5RBx8GpvewtchnX,,,,,37.7688,-122.262,anonymous,EN,1,2,2,0,0,19.919,0,0,0,10.833,0,,,,0,0,36.64,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,21,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-04 00:02:15,2024-06-04 00:17:14,0,76.105.97.233,100,899,1,2024-06-04 00:17:15,R_6tdVRtm8UBAFg7T,,,,,33.9381,-84.4633,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,44.907,0,0,0,228.722,0,100,0,0,100,,,,,,,,,2,1,50,2,,47,3,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-04 00:54:00,2024-06-04 01:02:56,0,208.252.178.63,100,536,1,2024-06-04 01:02:57,R_10YI85N7bI2jucb,,,,,39.9053,-75.0023,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,70.375,0,0,0,45.228,0,100,0,0,40,,,,,,,,,2,1,70,2,,40,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-04 01:09:02,2024-06-04 01:11:28,0,174.197.128.38,100,146,1,2024-06-04 01:11:29,R_5ooI4628lNXk0dH,,,,,40.6214,-73.9705,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,18.704,18.704,19.84,1,11.602,12.635,13.128,2,,,,,9.883,13.066,14.401,3,100,0,0,50,2,1,0,2,,28,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-04 01:34:14,2024-06-04 01:39:26,0,97.79.20.150,100,312,1,2024-06-04 01:39:27,R_3deKOs76cfI6qe5,,,,,27.4503,-82.3763,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,9.37,38.856,41.08,3,3.907,3.907,14.853,1,,,,,29.01,29.01,30.188,1,100,0,0,0,2,1,0,1,,63,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-04 01:38:13,2024-06-04 01:41:06,0,73.185.167.212,100,172,1,2024-06-04 01:41:07,R_1uB3RXarTm49KOR,,,,,44.9948,-93.2548,anonymous,EN,1,2,2,0,0,15.901,0,0,0,12.467,0,100,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19,1,,24,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-04 01:55:44,2024-06-04 02:06:40,0,86.63.146.24,100,656,1,2024-06-04 02:06:41,R_3zqj6DWkJHi0t4u,,,,,36.0429,-94.2553,anonymous,EN,1,2,2,0,0,15.079,0,0,0,142.134,0,,,,7.705,62.46,68.021,3,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,30,1,,27,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-04 02:42:30,2024-06-04 02:46:17,0,172.98.32.234,100,226,1,2024-06-04 02:46:18,R_6IkWUdcuYLAOsOB,,,,,38.894,-77.0365,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,11.997,11.997,27.732,1,15.523,15.523,16.473,1,100,0,0,24,,,,,,,,,2,1,82,2,,34,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-04 02:48:59,2024-06-04 02:55:18,0,71.31.252.230,100,379,1,2024-06-04 02:55:19,R_7qh78HAZkDSC7UT,,,,,31.9472,-81.9389,anonymous,EN,1,2,2,0,0,94.48,0,0,0,13.526,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,1,,29,1,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-04 02:59:04,2024-06-04 03:02:05,0,142.197.204.245,100,180,1,2024-06-04 03:02:05,R_6mWZkvX13J0IuqP,,,,,29.0511,-82.038,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,6.378,20.124,21.47,2,10.811,10.811,13.168,1,100,0,0,2,,,,,,,,,2,1,10,2,,29,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-04 03:00:00,2024-06-04 03:03:46,0,72.43.243.61,100,226,1,2024-06-04 03:03:49,R_1yqGnalqg8eJxu0,,,,,43.1661,-77.5555,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,2.778,12.903,15.298,2,9.909,9.909,10.869,1,,,,,3.835,26.876,38.451,7,97,1,1,19,2,1,7,2,,27,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-04 03:07:00,2024-06-04 03:09:04,0,185.141.119.111,100,124,1,2024-06-04 03:09:05,R_6E9DUx12mwmBxoi,,,,,42.3255,-83.0415,anonymous,EN,1,2,2,0,0,13.772,0,0,0,11.015,0,90,72,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,55,2,,27,5,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-04 03:13:37,2024-06-04 03:19:38,0,174.249.81.53,100,360,1,2024-06-04 03:19:38,R_6oAQUMxyEgvBENr,,,,,39.9843,-75.2266,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,24.444,27.726,30.204,3,0,0,21.769,0,,,,,21.093,36.579,43.47,3,83,0,0,0,2,1,0,2,,44,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-04 03:33:07,2024-06-04 03:36:47,0,184.103.22.254,100,219,1,2024-06-04 03:36:47,R_1wTaItZcAC00H5u,,,,,33.4743,-112.194,anonymous,EN,1,2,2,0,0,17.637,0,0,0,14.68,0,,,,4.02,22.597,24.715,4,100,0,10,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,38,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-04 03:35:01,2024-06-04 03:38:47,0,71.191.79.253,100,226,1,2024-06-04 03:38:48,R_1Oy1bwGZt0Qi8wN,,,,,38.8428,-77.09,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,29.272,0,0,0,12.736,0,100,0,0,5,,,,,,,,,2,1,0,2,,40,5,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-04 03:53:46,2024-06-04 03:57:54,0,97.183.120.1,100,247,1,2024-06-04 03:57:54,R_7ScWcEYFoUc9hEG,,,,,45.0936,-93.2407,anonymous,EN,1,2,2,10.417,22.771,25.746,3,2.92,15.646,17.781,3,,,,10.475,31.387,32.183,4,93,82,76,,,,,,,,,,,,,,,,,,,,,1,1,61,2,,42,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-04 04:27:03,2024-06-04 04:30:22,0,24.62.147.166,100,198,1,2024-06-04 04:30:22,R_1n6msMJdSqvT5Bc,,,,,42.5951,-72.0613,anonymous,EN,1,2,2,1.942,30.94,31.553,5,5.08,5.08,19.306,1,100,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,1,,40,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-04 04:31:23,2024-06-04 04:36:01,0,72.82.18.74,100,278,1,2024-06-04 04:36:02,R_3VsVI7d2tofg1TN,,,,,41.8333,-71.4314,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,5.552,27.636,28.559,2,10.844,10.844,11.559,1,,,,,21.099,24.661,31.042,2,100,0,0,10,2,1,76,2,,71,2,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-04 04:43:11,2024-06-04 04:48:05,0,23.84.105.16,100,294,1,2024-06-04 04:48:06,R_3PRgQjKLfOhVZkQ,,,,,38.5423,-89.9588,anonymous,EN,1,2,2,6.483,22.241,26.233,2,0,0,14.68,0,,,,0,0,75.606,0,97,70,8,,,,,,,,,,,,,,,,,,,,,1,1,70,2,,29,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-04 04:43:15,2024-06-04 04:49:27,0,104.6.244.110,100,372,1,2024-06-04 04:49:28,R_6e84AX3bRS95uX5,,,,,26.6598,-80.2429,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,44.55,44.55,46.852,1,0,0,12.378,0,100,0,0,0,,,,,,,,,2,1,0,2,,75,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-04 04:51:37,2024-06-04 04:54:57,0,96.28.199.230,100,199,1,2024-06-04 04:54:57,R_6loDxNa47FJrsBo,,,,,36.718,-83.7675,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,6.605,14.926,16.333,3,2.677,2.677,13.768,1,,,,,3.558,4.84,7.938,3,100,58,83,0,2,1,39,2,,33,6,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-04 05:09:38,2024-06-04 05:11:33,0,173.95.134.232,100,114,1,2024-06-04 05:11:33,R_6uR6pYoR5c5FhRn,,,,,35.9825,-78.5376,anonymous,EN,1,2,2,0,0,20.608,0,0,0,11.746,0,78,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,30,2,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-04 05:16:35,2024-06-04 05:19:07,0,67.255.13.170,100,151,1,2024-06-04 05:19:07,R_6GpM72N3iUi0V4X,,,,,44.8509,-74.2927,anonymous,EN,1,2,2,11.799,11.799,21.139,1,0,0,14.607,0,100,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,2,,38,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
