StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,vA_cntf_AV_1,vB_cntf_AV_1,avoid_AV_1,Q179_First Click,Q179_Last Click,Q179_Page Submit,Q179_Click Count,Q181_First Click,Q181_Last Click,Q181_Page Submit,Q181_Click Count,intv_check_AV,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,vA_cntf_AV_intv_1,vB_cntf_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,vA_cntf_1,vB_cntf_1,avoid_1,Q184_First Click,Q184_Last Click,Q184_Page Submit,Q184_Click Count,Q186_First Click,Q186_Last Click,Q186_Page Submit,Q186_Click Count,intv_check,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,vA_cntf_intv_1,vB_cntf_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-12 14:20:10,2024-06-12 14:20:10,2,,100,0,1,2024-06-12 14:20:10,R_9G2S3NQ9m1uXHQW,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:10,2024-06-12 14:20:10,2,,100,0,1,2024-06-12 14:20:10,R_6ipHTLcDoRaa3BQ,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:11,2024-06-12 14:20:11,2,,100,0,1,2024-06-12 14:20:11,R_8jhOo8Qp1bjbYlE,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:11,2024-06-12 14:20:11,2,,100,0,1,2024-06-12 14:20:11,R_71FRCkB8kdA8LGu,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:11,2024-06-12 14:20:11,2,,100,0,1,2024-06-12 14:20:11,R_bfsRpRKK8wp7ibs,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:11,2024-06-12 14:20:11,2,,100,0,1,2024-06-12 14:20:11,R_eE7G4lJymGFdkYC,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:12,2024-06-12 14:20:12,2,,100,0,1,2024-06-12 14:20:12,R_8JkiAn2qjcm5T8y,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:12,2024-06-12 14:20:12,2,,100,0,1,2024-06-12 14:20:12,R_5C5u2Xq2R3P4st0,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:12,2024-06-12 14:20:12,2,,100,0,1,2024-06-12 14:20:13,R_50E3Qn7nOEdYptc,,,,,,,test,,1,2,2,1.29,4.19,7.84,27,4.7,5.37,9.52,18,54,93,87,46,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,28,2,,"Ac montes magna leo, eleifend justo pellentesque! Magna! Luctus fermentum. Pellentesque dolorem. Nullam ultrices.",2,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|vB_cntf_AV|vA_cntf_AV|avoid_AV,,,,,,
2024-06-12 14:20:13,2024-06-12 14:20:13,2,,100,0,1,2024-06-12 14:20:13,R_5ALq19EsMhNS8Bg,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:13,2024-06-12 14:20:13,2,,100,0,1,2024-06-12 14:20:13,R_b8DOXufjFJ5D8gK,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:13,2024-06-12 14:20:13,2,,100,0,1,2024-06-12 14:20:13,R_eOIggSO7BLJFaEC,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:13,2024-06-12 14:20:13,2,,100,0,1,2024-06-12 14:20:13,R_87Bm5aiiIEqGJme,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:14,2024-06-12 14:20:14,2,,100,0,1,2024-06-12 14:20:14,R_5o2mgsTQqa0BZ9I,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:14,2024-06-12 14:20:14,2,,100,0,1,2024-06-12 14:20:14,R_2aeYycggUG46Wjk,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:14,2024-06-12 14:20:14,2,,100,0,1,2024-06-12 14:20:14,R_81D1YQ8JOS7cobc,,,,,,,test,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.49,9.6,9.78,12,3.44,3.91,7.65,47,91,0,29,42,20,26,,,,,,,,,,,,,,,,2,1,84,4,"Tempus maecenas sapien. Natoque quis egestas amet porta ac suspendisse at sem, enim facilisis.",Tincidunt! Platea suscipit! Vestibulum placerat nullam dui! Neque egestas? Iaculis ultrices diam.,6,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid|vB_cntf|vA_cntf,,
2024-06-12 14:20:15,2024-06-12 14:20:15,2,,100,0,1,2024-06-12 14:20:15,R_5ySPOCYeMD4zDz8,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:15,2024-06-12 14:20:15,2,,100,0,1,2024-06-12 14:20:15,R_cwGc58bMSkAWRFQ,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:15,2024-06-12 14:20:15,2,,100,0,1,2024-06-12 14:20:15,R_8li4xeeSznFwx1Q,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:15,2024-06-12 14:20:15,2,,100,0,1,2024-06-12 14:20:15,R_3rg2Mqt3ImOWP6m,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:15,2024-06-12 14:20:16,2,,100,1,1,2024-06-12 14:20:16,R_89bi6wsjbnBlgto,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:16,2024-06-12 14:20:16,2,,100,0,1,2024-06-12 14:20:16,R_4NOcbGBIIS1Twua,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:16,2024-06-12 14:20:16,2,,100,0,1,2024-06-12 14:20:16,R_b9MVBiqzS9FlUfs,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:16,2024-06-12 14:20:16,2,,100,0,1,2024-06-12 14:20:16,R_0iVUMxA6LBEQrFc,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:16,2024-06-12 14:20:16,2,,100,0,1,2024-06-12 14:20:17,R_0qAPN7JGlYAOMKi,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:17,2024-06-12 14:20:17,2,,100,0,1,2024-06-12 14:20:17,R_aWpUIhfMx6IVr26,,,,,,,test,,1,2,2,,,,,,,,,,,,,,1.83,3.6,9.67,0,9.56,9.57,9.98,12,"1,3",28,84,6,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,85,4,"Consectetuer dui amet? Imperdiet nec mauris euismod nulla magna. Pede facilisi sed, non.","Primis tempus! Urna primis donec, justo purus magna atque venenatis mi etiam.",1,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|vA_cntf_AV_intv|vB_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-12 14:20:17,2024-06-12 14:20:17,2,,100,0,1,2024-06-12 14:20:17,R_8ueKhFwI4MWoPrM,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:17,2024-06-12 14:20:17,2,,100,0,1,2024-06-12 14:20:18,R_3n6RDSGQHI1DvMO,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:18,2024-06-12 14:20:18,2,,100,0,1,2024-06-12 14:20:18,R_2fPX1h4jAsk0Whw,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:18,2024-06-12 14:20:18,2,,100,0,1,2024-06-12 14:20:18,R_51GeSuSzdiXlL4G,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:18,2024-06-12 14:20:18,2,,100,0,1,2024-06-12 14:20:18,R_2nniUngaHYg3T9Q,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:18,2024-06-12 14:20:18,2,,100,0,1,2024-06-12 14:20:19,R_5nbElkziXsfp9IO,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:19,2024-06-12 14:20:19,2,,100,0,1,2024-06-12 14:20:19,R_2mAJ0mCQnZvYcNE,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:19,2024-06-12 14:20:19,2,,100,0,1,2024-06-12 14:20:19,R_0fI3p2gOvv8PmlM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:19,2024-06-12 14:20:19,2,,100,0,1,2024-06-12 14:20:19,R_9oaOsLNxIJfsdKu,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:19,2024-06-12 14:20:19,2,,100,0,1,2024-06-12 14:20:19,R_6tWocc4Je2Rn2x8,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:20,2024-06-12 14:20:20,2,,100,0,1,2024-06-12 14:20:20,R_eG0PlUOdhVfCd3o,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:20,2024-06-12 14:20:20,2,,100,0,1,2024-06-12 14:20:20,R_2bJMBe8uAKySOAS,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:20,2024-06-12 14:20:20,2,,100,0,1,2024-06-12 14:20:20,R_1FBvthUSlOJsgGa,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:20,2024-06-12 14:20:20,2,,100,0,1,2024-06-12 14:20:20,R_9MHs3BeX6mpNmw6,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:21,2024-06-12 14:20:21,2,,100,0,1,2024-06-12 14:20:21,R_24QcCFu65sU8NQa,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:21,2024-06-12 14:20:21,2,,100,0,1,2024-06-12 14:20:21,R_daQ3ql3HtY13aNE,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:21,2024-06-12 14:20:21,2,,100,0,1,2024-06-12 14:20:21,R_b7zleRA5WOUpIOy,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:21,2024-06-12 14:20:21,2,,100,0,1,2024-06-12 14:20:21,R_1zE5mfxYmkOQ3fU,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:22,2024-06-12 14:20:22,2,,100,0,1,2024-06-12 14:20:22,R_50UsAZspnaHYr8W,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:22,2024-06-12 14:20:22,2,,100,0,1,2024-06-12 14:20:22,R_bIx97wYAZYTnjf0,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:22,2024-06-12 14:20:22,2,,100,0,1,2024-06-12 14:20:22,R_bx8xtf8kwGmpSC2,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:22,2024-06-12 14:20:22,2,,100,0,1,2024-06-12 14:20:22,R_5pZ06htvCYiBUBo,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:23,2024-06-12 14:20:23,2,,100,0,1,2024-06-12 14:20:23,R_e8WTXQYXvVyLlX0,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:23,2024-06-12 14:20:23,2,,100,0,1,2024-06-12 14:20:23,R_ebyDjCeg324cgMC,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:23,2024-06-12 14:20:23,2,,100,0,1,2024-06-12 14:20:23,R_eyRHAPSrsCbtBu6,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:23,2024-06-12 14:20:23,2,,100,0,1,2024-06-12 14:20:23,R_6sSDQIsrZhmUCiO,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:24,2024-06-12 14:20:24,2,,100,0,1,2024-06-12 14:20:24,R_3lx0NOAU6sH60g6,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:24,2024-06-12 14:20:24,2,,100,0,1,2024-06-12 14:20:24,R_9tnA3ZlWk65cvbg,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:24,2024-06-12 14:20:24,2,,100,0,1,2024-06-12 14:20:24,R_bjgL8o6o4s9q2cS,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:24,2024-06-12 14:20:24,2,,100,0,1,2024-06-12 14:20:24,R_blz7UNc300S6Dtk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:24,2024-06-12 14:20:24,2,,100,0,1,2024-06-12 14:20:25,R_5yEWlQyYvhE3YPk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:25,2024-06-12 14:20:25,2,,100,0,1,2024-06-12 14:20:25,R_55uvZm0jqcdRaYe,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:25,2024-06-12 14:20:25,2,,100,0,1,2024-06-12 14:20:25,R_cBahNJp1LV5UDJQ,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:25,2024-06-12 14:20:25,2,,100,0,1,2024-06-12 14:20:25,R_cC6P6OwBjYcJLvg,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:25,2024-06-12 14:20:25,2,,100,0,1,2024-06-12 14:20:26,R_1CehW7vJ2igehMO,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:26,2024-06-12 14:20:26,2,,100,0,1,2024-06-12 14:20:26,R_2cu0jUAz3b0pDzU,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:26,2024-06-12 14:20:26,2,,100,0,1,2024-06-12 14:20:26,R_eDI29A2kQZS5SNo,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:26,2024-06-12 14:20:26,2,,100,0,1,2024-06-12 14:20:26,R_24vHvWm7rFzf4Ls,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:26,2024-06-12 14:20:26,2,,100,0,1,2024-06-12 14:20:26,R_6GaOj5ExP3n6xEi,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:26,2024-06-12 14:20:26,2,,100,0,1,2024-06-12 14:20:27,R_01V7dQyHv73dmES,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:27,2024-06-12 14:20:27,2,,100,0,1,2024-06-12 14:20:27,R_0qxXOx3bRbs9lKm,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:27,2024-06-12 14:20:27,2,,100,0,1,2024-06-12 14:20:27,R_0SRVoGElUyaKevY,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:27,2024-06-12 14:20:27,2,,100,0,1,2024-06-12 14:20:27,R_6sYz8F886uGH2qa,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:27,2024-06-12 14:20:28,2,,100,1,1,2024-06-12 14:20:28,R_3aeHEPqTeuHmJXE,,,,,,,test,,1,2,2,,,,,,,,,,,,,,3.04,3.86,5.38,9,7.38,9.54,9.61,41,"1,3",4,2,64,64,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,34,3,,"Potenti aliquet! Molestie ante ante augue accusamus, scelerisque dolorem mauris? Blandit! Sollicitudin ipsum etiam ab.",7,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vA_cntf_AV_intv|avoid_AV_intv|vB_cntf_AV_intv,,,,
2024-06-12 14:20:28,2024-06-12 14:20:28,2,,100,0,1,2024-06-12 14:20:28,R_3WyQKmTM6YMhItU,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:28,2024-06-12 14:20:28,2,,100,0,1,2024-06-12 14:20:29,R_bd3O9kLAhBjS15c,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:29,2024-06-12 14:20:29,2,,100,0,1,2024-06-12 14:20:29,R_6G4txeA6uuV150a,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:29,2024-06-12 14:20:29,2,,100,0,1,2024-06-12 14:20:29,R_74INrFvKxzUjcPk,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:29,2024-06-12 14:20:29,2,,100,0,1,2024-06-12 14:20:29,R_3pKNkumZ5ptjtJQ,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:29,2024-06-12 14:20:29,2,,100,0,1,2024-06-12 14:20:30,R_57j24ry8ryka9V4,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12 14:20:30,2024-06-12 14:20:30,2,,100,0,1,2024-06-12 14:20:30,R_0kTTu1eAPTBkAya,,,,,,,test,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,4.43,8.52,42,4.75,7.85,6.54,43,46,5,96,87,73,60,,,,,,,,,,,,,,,,1,2,18,4,Sodales? Eu eu lectus nibh facilisis? Dignissim scelerisque imperdiet morbi aliquam.,"Consequat iaculis velit ut aliquam! Massa, nunc tincidunt ac atque vehicula.",1,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|vB_cntf|avoid|vA_cntf,,
