StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liable_AV_1,vB_mnfctr_liable_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,comp_1_AV,comp_2_AV,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liable_1,vB_driver_liable_1,vB_mnfctr_liable_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp_1_HDV,comp_2_HDV,ai_familiarity_1,insurance_fmlrty_1,mot_insurance_fmlrty_1,prod_liab_fmlrty_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,superhuman_1,order,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2023-06-01 18:24:58,2023-06-01 18:32:44,0,73.131.140.13,100,465,1,2023-06-01 18:32:44,R_122QY6koDNk9KF6,,,,,32.7771,-79.9305,anonymous,EN,1,2,2,0,0,52.14,0,0,0,15.503,0,100,0,100,5,1,1,1,0,0,14.698,0,0,0,12.181,0,100,0,0,100,3,0,2,1,64,80,85,68,1,,46,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:29:37,2023-06-01 18:33:23,0,76.108.131.121,100,225,1,2023-06-01 18:33:23,R_1PY00Brs09MOfWM,,,,,26.062,-80.3368,anonymous,EN,1,2,2,0,0,10.817,0,0,0,10.624,0,100,22,100,32,30,1,1,0,0,16.232,0,0,0,11.386,0,100,0,0,100,4,5,2,1,0,5,9,8,1,,33,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:28:13,2023-06-01 18:34:22,0,76.30.202.68,100,368,1,2023-06-01 18:34:22,R_3Rl3Pcp0mHEKDoA,,,,,29.5422,-95.3212,anonymous,EN,1,2,2,0,0,28.778,0,0,0,14.969,0,100,60,100,55,10,1,1,0,0,13.922,0,0,0,13.028,0,100,0,0,100,10,0,2,1,20,60,70,60,2,,26,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:32:24,2023-06-01 18:38:41,0,172.89.23.47,100,376,1,2023-06-01 18:38:41,R_3W3ZUCS5ZcacUWl,,,,,34.2862,-119.2264,anonymous,EN,1,2,2,0,0,20.965,0,3.755,3.755,11.668,1,63,50,70,37,43,1,1,3.002,3.002,22.728,1,2.907,2.907,11.338,1,83,12,0,82,53,14,2,1,0,0,0,0,2,,29,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:34:00,2023-06-01 18:39:13,0,73.5.161.242,100,312,1,2023-06-01 18:39:14,R_1mfkEvuAvseqs1c,,,,,44.9548,-93.1551,anonymous,EN,1,2,2,0,0,52.987,0,0,0,11.754,0,100,0,100,23,7,1,1,0,0,22.145,0,0,0,12.243,0,100,0,0,100,0,0,2,1,37,6,10,7,1,,28,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:37:08,2023-06-01 18:41:23,0,66.67.42.222,100,254,1,2023-06-01 18:41:23,R_1BWn8SGeQZvMK46,,,,,44.6902,-69.8252,anonymous,EN,1,2,2,4.479,4.479,21.203,1,5.315,5.315,11.152,1,100,0,100,12,0,1,1,11.014,11.014,11.402,1,3.485,7.298,10.992,3,100,0,0,100,0,0,2,1,61,38,41,59,2,,28,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:35:09,2023-06-01 18:41:37,0,24.168.31.209,100,388,1,2023-06-01 18:41:37,R_3saJ5I8orlx4nfJ,,,,,40.7149,-73.9893,anonymous,EN,1,2,2,3.892,3.892,22.669,1,0,0,12.191,0,100,75,90,75,58,1,1,0,0,11.432,0,0,0,11.276,0,100,40,5,100,55,60,2,1,0,35,20,5,2,,30,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:33:49,2023-06-01 18:42:11,0,97.102.21.208,100,501,1,2023-06-01 18:42:11,R_2E61xVTDogmnIvz,,,,,28.9107,-81.1957,anonymous,EN,1,2,2,0,0,12.91,0,14.928,14.928,15.566,1,0,0,100,0,0,1,1,24.94,24.94,28.487,1,0,0,12.238,0,100,0,0,100,0,0,2,1,10,21,20,20,2,,26,5,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:33:46,2023-06-01 18:42:30,0,35.129.73.71,100,523,1,2023-06-01 18:42:30,R_3iBTugR7niMu5vq,,,,,34.261,-116.8131,anonymous,EN,1,2,2,5.652,19.394,20.514,4,15.55,15.55,26.484,1,100,0,100,80,20,1,1,18.748,49.263,50.268,5,10.695,10.695,11.987,1,100,0,0,100,80,10,2,1,10,40,50,0,2,,47,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:38:04,2023-06-01 18:43:24,0,24.20.14.70,100,319,1,2023-06-01 18:43:25,R_1pnbdq0N4gcWNIS,,,,,45.4805,-122.6363,anonymous,EN,1,2,2,0,0,11.3,0,0,0,11.018,0,100,0,100,0,0,1,1,0,0,17.652,0,0,0,14.232,0,100,0,0,100,0,0,1,1,10,50,20,0,1,,33,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:20:12,2023-06-01 18:43:29,0,89.116.158.246,100,1396,1,2023-06-01 18:43:30,R_1lAHKuVXPfDYKaf,,,,,40.7961,-73.9513,anonymous,EN,1,2,2,0,0,23.464,0,0,0,23.851,0,100,0,100,0,0,1,1,70.848,70.848,75.285,1,0,0,14.448,0,100,0,0,100,0,0,2,1,74,91,84,87,1,,24,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:37:49,2023-06-01 18:44:49,0,98.177.78.8,100,419,1,2023-06-01 18:44:49,R_2VD7Aej5PBNIJHo,,,,,33.3825,-111.875,anonymous,EN,1,2,2,5.264,26.931,28.416,5,2.545,14.862,16.167,2,95,24,96,19,31,1,1,3.172,26.983,28.256,4,11.391,11.391,12.992,1,96,20,18,96,14,22,2,1,78,64,63,56,2,,48,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:42:03,2023-06-01 18:45:59,0,98.209.36.241,100,236,1,2023-06-01 18:46:00,R_tWcbleqG6BDIfhT,,,,,42.9469,-85.6206,anonymous,EN,1,2,2,0,0,16.699,0,0,0,12.706,0,100,25,100,0,0,1,1,0,0,11.079,0,0,0,12.855,0,100,0,20,100,0,0,2,1,5,32,29,14,4,Nonbinary,28,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:41:00,2023-06-01 18:48:20,0,75.213.236.199,100,439,1,2023-06-01 18:48:21,R_1isqdAySQKE43uq,,,,,44.9534,-93.3842,anonymous,EN,1,2,2,3.109,13.633,15.406,2,2.663,12.398,13.51,2,100,8,100,8,5,1,1,5.153,22.921,27.129,2,11.938,11.938,13.162,1,100,0,80,100,8,5,2,2,0,27,8,0,2,,36,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:43:53,2023-06-01 18:48:37,0,98.124.193.198,100,283,1,2023-06-01 18:48:38,R_cHeAyvCqB7odF5L,,,,,38.0271,-78.4797,anonymous,EN,1,2,2,5.228,15.014,15.846,2,10.013,10.013,11.356,1,100,10,100,30,30,1,1,6.171,22.378,23.113,2,15.476,15.476,16.198,1,100,0,0,100,40,30,2,1,0,20,10,0,2,,50,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:43:48,2023-06-01 18:51:48,0,184.15.204.60,100,480,1,2023-06-01 18:51:49,R_3CVjBvJ0rv5n2tW,,,,,37.3664,-81.111,anonymous,EN,1,2,2,2.987,3.415,12.454,3,11.71,11.71,12.77,1,100,0,100,1,0,1,1,21.536,21.955,38.424,3,4.578,4.793,11.483,2,100,0,0,100,3,0,2,1,16,29,23,23,2,,60,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:45:27,2023-06-01 18:52:33,0,72.49.20.146,100,425,1,2023-06-01 18:52:33,R_5ABqnaDzO8MA5r3,,,,,39.0805,-84.4559,anonymous,EN,1,2,2,17.392,30.437,31.308,2,0,0,13.399,0,100,0,100,70,30,1,1,10.813,10.813,11.758,1,0,0,11.81,0,100,0,10,100,25,2,2,1,0,95,96,95,1,,68,7,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:48:36,2023-06-01 18:55:37,0,71.201.24.160,100,421,1,2023-06-01 18:55:38,R_1lgbxGOsGCwmldS,,,,,42.3653,-87.9472,anonymous,EN,1,2,2,0,0,23.611,0,0,0,22.486,0,92,7,95,7,7,1,1,0,0,13.12,0,0,0,11.207,0,88,11,0,97,6,15,2,1,22,69,67,42,2,,42,2,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:58:35,2023-06-01 19:01:30,0,73.254.225.180,100,175,1,2023-06-01 19:01:31,R_2anVAVgr9SJsWRy,,,,,47.2666,-122.0342,anonymous,EN,1,2,2,0,0,20.068,0,0,0,10.972,0,72,62,77,73,32,1,1,0,0,10.871,0,0,0,15.417,0,100,34,33,43,62,54,2,1,19,20,14,2,2,,29,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:53:16,2023-06-01 19:01:37,0,24.118.163.160,100,500,1,2023-06-01 19:01:37,R_3EEgcxVP6qTHQY3,,,,,44.8962,-93.1036,anonymous,EN,1,2,2,6.036,37.93,41.343,5,1.504,13.16,17.138,5,100,0,100,0,0,1,1,5.192,24.337,24.902,5,1.191,75.008,77.37,10,100,0,0,100,3,2,2,1,15,40,30,50,2,,29,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:58:41,2023-06-01 19:01:42,0,174.234.2.178,100,180,1,2023-06-01 19:01:42,R_2qgATbcvfBNfXSJ,,,,,39.7501,-104.9957,anonymous,EN,1,2,2,0.973,2.891,11.753,2,1.212,11.764,11.792,5,100,68,100,65,67,1,1,3.32,14.937,15.611,7,1.245,10.513,13.055,10,100,0,0,100,32,33,2,1,20,23,32,66,2,,30,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 18:48:43,2023-06-01 19:02:35,0,184.14.109.220,100,832,1,2023-06-01 19:02:36,R_pt2k2juujF2hRmx,,,,,38.4465,-81.9027,anonymous,EN,1,2,2,0,0,46.598,0,0,0,16.365,0,99,0,100,0,1,1,1,0,0,35.001,0,0,0,18.676,0,99,0,0,99,1,2,2,1,5,25,35,40,2,,34,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:55:39,2023-06-01 19:02:36,0,73.11.200.13,100,417,1,2023-06-01 19:02:37,R_3dRjzpvTbzt0zmU,,,,,48.799,-122.4499,anonymous,EN,1,2,2,0,0,32.872,0,0,0,14.488,0,100,0,100,4,5,1,1,0,0,17.111,0,0,0,11.294,0,100,0,0,100,2,0,2,1,60,60,60,70,1,,64,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 18:57:52,2023-06-01 19:04:41,0,136.34.195.50,100,408,1,2023-06-01 19:04:41,R_412Q5XDUjV8zlFT,,,,,39.0352,-94.5456,anonymous,EN,1,2,2,5.932,5.932,41.553,1,0,0,11.391,0,100,65,100,80,90,1,1,0,0,15.229,0,0,0,11.707,0,100,45,10,100,80,60,2,1,0,75,75,75,2,,33,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:05:21,2023-06-01 19:05:54,0,96.231.212.169,100,33,1,2023-06-01 19:05:54,R_XY6uVGWCuKSVVdv,,,,,38.7591,-77.0924,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2023-06-01 19:00:47,2023-06-01 19:06:19,0,172.56.97.165,100,331,1,2023-06-01 19:06:20,R_2rZOGVkKbIr44GU,,,,,28.0109,-82.4948,anonymous,EN,1,2,2,0,0,31.536,0,0,0,11.44,0,100,0,100,0,0,1,1,0,0,12.477,0,0,0,10.718,0,100,0,0,100,75,20,2,1,65,30,0,0,1,,36,2,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:03:35,2023-06-01 19:07:03,0,75.84.199.41,100,208,1,2023-06-01 19:07:04,R_2czUncAHJknEEiX,,,,,34.169,-118.3713,anonymous,EN,1,2,2,3.807,3.807,13.624,1,0,0,11.152,0,100,0,100,20,8,1,1,3.504,3.504,11.015,1,2.497,2.497,10.674,1,100,0,0,100,6,0,2,1,80,59,60,68,1,,33,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:02:39,2023-06-01 19:07:21,0,144.121.183.134,100,282,1,2023-06-01 19:07:22,R_32PA1gj54RB2XYa,,,,,39.7142,-84.1309,anonymous,EN,1,2,2,0,0,17.49,0,0,0,65.692,0,100,0,100,0,20,1,1,0,0,14.903,0,0,0,13.031,0,100,0,0,100,0,20,2,1,90,90,90,70,1,,40,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:02:08,2023-06-01 19:12:37,0,76.195.237.92,100,629,1,2023-06-01 19:12:38,R_2q1pBwUSzYBFOFs,,,,,41.8482,-87.6521,anonymous,EN,1,2,2,35.878,35.878,70.47,1,0,0,14.718,0,100,10,100,10,10,1,1,0,0,16.942,0,0,0,14.097,0,100,0,0,100,10,10,2,1,0,50,40,40,2,,55,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:07:52,2023-06-01 19:13:17,0,68.201.0.68,100,324,1,2023-06-01 19:13:17,R_1n1tyZS5QFgVxHF,,,,,33.8925,-98.5293,anonymous,EN,1,2,2,0,0,23.933,0,0,0,13.913,0,100,0,100,19,9,1,1,0,0,17.617,0,0,0,10.959,0,100,0,0,100,31,23,2,1,70,59,59,61,2,,41,2,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:10:20,2023-06-01 19:15:03,0,75.68.224.115,100,282,1,2023-06-01 19:15:03,R_29j3cSXv7CnMNQt,,,,,42.6508,-71.1607,anonymous,EN,1,2,2,0,0,23.698,0,0,0,15.394,0,100,0,100,20,30,1,1,0,0,15.849,0,0,0,15.912,0,100,0,0,100,0,0,2,1,0,60,60,60,2,,51,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:09:52,2023-06-01 19:15:23,0,174.166.215.230,100,330,1,2023-06-01 19:15:24,R_3Ej2t1nkDg4yT3g,,,,,39.6659,-74.9658,anonymous,EN,1,2,2,1.931,11.539,12.435,2,2.978,11.373,12.003,2,100,0,100,0,0,1,1,9.651,18.119,41.084,2,3.583,3.583,11.202,1,100,0,0,100,0,0,2,1,0,50,50,50,1,,30,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:11:08,2023-06-01 19:16:14,0,174.55.23.183,100,306,1,2023-06-01 19:16:15,R_1nPgbkVdwFGmOii,,,,,41.3462,-75.5327,anonymous,EN,1,2,2,3.062,3.062,15.038,1,4.219,4.219,10.701,1,100,23,100,0,17,1,1,1.342,26.64,27.446,6,1.423,12.799,13.395,2,100,0,23,100,0,0,2,1,7,19,24,18,2,,50,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:05:59,2023-06-01 19:16:18,0,96.231.212.169,100,618,1,2023-06-01 19:16:19,R_3eqpHt3pAKv1oOE,,,,,38.7591,-77.0924,anonymous,EN,1,2,2,2.657,43.991,45.956,3,10.761,10.761,12.284,1,100,21,100,90,82,1,1,1.548,11.2,12.814,2,6.588,6.588,11.516,1,100,73,2,100,100,80,2,1,100,100,50,100,2,,34,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:13:20,2023-06-01 19:18:43,0,24.211.242.39,100,323,1,2023-06-01 19:18:44,R_1JLA6H6xhf8rzQZ,,,,,35.7802,-78.4861,anonymous,EN,1,2,2,4.434,28.42,28.367,3,0,0,15.703,0,100,0,91,9,17,1,1,10.662,10.662,11.819,1,2.793,2.793,11.06,1,100,0,6,98,11,2,2,1,0,33,27,20,2,,39,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:16:12,2023-06-01 19:20:13,0,108.51.195.165,100,241,1,2023-06-01 19:20:14,R_5dK9Iy12Htuxjy1,,,,,38.7616,-77.3017,anonymous,EN,1,2,2,0,0,11.691,0,11.574,11.574,11.845,1,94,26,88,40,30,1,1,0,0,24.081,0,0,0,10.9,0,82,31,33,95,24,35,2,1,87,85,80,61,1,,27,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:14:05,2023-06-01 19:20:41,0,65.189.255.18,100,395,1,2023-06-01 19:20:41,R_1punKVbhIPLIKIQ,,,,,38.0012,-84.5325,anonymous,EN,1,2,2,0,0,14.371,0,0,0,15.201,0,100,0,100,0,0,1,1,0,0,24.1,0,0,0,12.931,0,100,0,0,100,0,0,2,1,19,60,60,55,2,,52,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:17:52,2023-06-01 19:21:36,0,74.111.117.33,100,223,1,2023-06-01 19:21:36,R_1d0RUT0vlKijRqE,,,,,40.4339,-79.9996,anonymous,EN,1,2,2,8.966,15.39,16.815,2,2.166,11.804,12.554,2,92,82,78,86,87,1,1,5.777,7.346,10.774,2,2.722,7.188,12.669,2,50,20,30,50,52,50,2,1,50,58,50,38,2,,42,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:13:58,2023-06-01 19:22:08,0,98.165.153.110,100,489,1,2023-06-01 19:22:08,R_3MzXd7Nsls59IWz,,,,,33.4475,-112.0866,anonymous,EN,1,2,2,0,0,17.959,0,0,0,11.742,0,100,40,100,90,60,1,1,0,0,28.383,0,0,0,21.225,0,100,18,0,100,82,5,2,1,25,45,45,35,2,,70,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:26:33,2023-06-01 19:29:53,0,136.24.61.105,100,199,1,2023-06-01 19:29:53,R_12FIkXUMapH4HXZ,,,,,37.7642,-122.3993,anonymous,EN,1,2,2,0,0,15.351,0,0,0,11.039,0,100,14,100,20,20,1,1,0,0,11.277,0,0,0,11.052,0,100,0,10,100,0,3,2,1,0,55,50,20,2,,30,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:24:07,2023-06-01 19:30:36,0,24.126.217.54,100,389,1,2023-06-01 19:30:37,R_1IRizehw5azsM6z,,,,,33.6143,-84.3716,anonymous,EN,1,2,2,0,0,26.99,0,0,0,13.071,0,100,61,100,100,29,1,1,0,0,11.969,0,0,0,11.128,0,100,0,0,100,100,28,2,1,59,100,100,50,2,,39,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:28:27,2023-06-01 19:32:10,0,108.51.80.76,100,222,1,2023-06-01 19:32:11,R_7alDk0p1tLoFWz7,,,,,38.8597,-77.198,anonymous,EN,1,2,2,0,0,11.377,0,0,0,11.694,0,100,0,100,19,4,1,1,0,0,12.264,0,0,0,13.452,0,100,0,0,100,5,0,2,1,71,56,40,28,1,,37,6,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
