StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liab_AV_cnstr_1,vB_frm_liab_AV_cnstr_1,vA_cntrfctl_AV_cnstr_1,vB_cntrfctl_AV_cnstr_1,avoid_AV_cnstr_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liab_cnstr_1,vB_drivr_liab_cnstr_1,vB_frm_liab_cnstr_1,vA_cntrfctl_cnstr_1,vB_cntrfctl_cnstr_1,avoid_cnstr_1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,vA_liab_AV_1,vB_frm_liab_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,vA_liab_1,vB_drivr_liab_1,vB_frm_liab_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,pol_affiliation_1,driving_ability_1,FL_4_DO,questions_1_AV_cnstr_DO,questions_2_AV_cnstr_DO,questions_1_cnstr_DO,questions_2_cnstr_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,moderators_DO
2023-05-05 09:08:42,2023-05-05 09:10:57,0,104.51.223.190,100,135,1,2023-05-05 09:10:58,R_22yI6iwCXxhE4KM,,,,,30.0524,-95.3707,anonymous,EN,1,2,2,,,,,,,,,,,,,,2.092,13.374,13.956,5,9.196,11.749,12.211,3,100,31,16,100,71,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,2,,35,4,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:07:09,2023-05-05 09:11:23,0,71.59.127.203,100,253,1,2023-05-05 09:11:25,R_2a9WRA6ZTxoKGmI,,,,,40.0022,-74.7885,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,28.051,0,0,0,11.679,0,100,0,0,93,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,69,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:05:52,2023-05-05 09:11:27,0,73.220.142.181,100,335,1,2023-05-05 09:11:28,R_3ITa29OCV49IGRZ,,,,,38.0004,-121.3105,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,30.07,0,0,0,11.802,0,100,0,0,100,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,40,1,,47,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:05:24,2023-05-05 09:11:31,0,107.204.186.246,100,366,1,2023-05-05 09:11:32,R_3iUTSEpypvgIT5S,,,,,29.7545,-95.4093,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.559,24.727,33.709,3,0,0,24.867,0,99,96,88,79,8,,,,,,,,,,,,,,,1,1,28,1,,31,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:06:35,2023-05-05 09:11:38,0,172.56.104.150,100,303,1,2023-05-05 09:11:40,R_3iDo9fxp9J7JejA,,,,,47.6631,-122.3029,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24,0,0,0,20.337,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,50,1,,59,3,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:09:03,2023-05-05 09:11:40,0,163.116.157.95,100,156,1,2023-05-05 09:11:41,R_0oVNvPaTWKNC21r,,,,,40.7123,-74.0068,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.56,0,0,0,13.09,0,100,0,0,100,0,50,2,1,8,1,,51,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 09:09:05,2023-05-05 09:11:48,0,99.152.116.209,100,162,1,2023-05-05 09:11:49,R_1DOR5RBNq8zdMHI,,,,,37.4967,-122.2665,anonymous,EN,1,2,2,0,0,21.959,0,0,0,11.389,0,100,10,100,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,43,5,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:09:34,2023-05-05 09:12:13,0,50.127.15.242,100,159,1,2023-05-05 09:12:14,R_22kLYiPyx9RgDx0,,,,,39.0021,-85.627,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.904,0,0,0,11.353,0,0,2,5,100,100,,,,,,,,,,,,,,,1,1,20,2,,25,3,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:09:49,2023-05-05 09:12:42,0,173.216.158.124,100,173,1,2023-05-05 09:12:43,R_3k0Wow62wK28BKS,,,,,31.3223,-92.4325,anonymous,EN,1,2,2,0,0,20.147,0,0,0,12.526,0,100,0,100,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,2,,38,1,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:10:18,2023-05-05 09:12:48,0,68.134.91.26,100,150,1,2023-05-05 09:12:49,R_26wag1gtM56VtLP,,,,,39.386,-76.54,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.043,12.516,14.102,2,8.567,8.567,11.907,1,100,100,0,100,0,50,2,2,28,2,,42,1,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:12:42,2023-05-05 09:13:01,0,162.192.106.99,100,19,1,2023-05-05 09:13:02,R_1IiOhz1YM5cG1uE,,,,,33.7667,-84.3363,anonymous,EN,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05 09:11:01,2023-05-05 09:13:03,0,72.230.238.169,100,122,1,2023-05-05 09:13:03,R_0iebq2SPS0v7nCV,,,,,42.87,-77.2791,anonymous,EN,1,2,2,2.089,2.089,13.366,1,0,0,11.261,0,80,0,100,51,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,,34,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:11:17,2023-05-05 09:13:17,0,73.133.225.81,100,119,1,2023-05-05 09:13:17,R_4T6X2xrBQwTOa89,,,,,38.7332,-75.1833,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,12.135,0,0,0,11.037,0,100,0,0,100,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,52,1,,32,5,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:06:01,2023-05-05 09:13:17,0,136.144.35.177,100,435,1,2023-05-05 09:13:18,R_YaC4kRXaSTeGssp,,,,,40.3318,-74.055,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37.145,0,0,0,79.499,0,100,0,0,100,20,11,2,1,60,2,,33,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:09:52,2023-05-05 09:13:17,0,172.56.209.160,100,205,1,2023-05-05 09:13:18,R_2v1vGnoYggv4e1a,,,,,36.2038,-115.2255,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,48.662,0,0,0,11.648,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,80,1,,56,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:10:38,2023-05-05 09:13:27,0,184.75.69.202,100,168,1,2023-05-05 09:13:27,R_2RZZCR5bPl24ELp,,,,,41.4872,-74.3411,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,17.249,0,0,0,14.45,0,60,40,40,90,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,35,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:06:40,2023-05-05 09:13:30,0,174.216.53.96,100,409,1,2023-05-05 09:13:31,R_3fGK1Wvuy2qDi5y,,,,,39.7897,-75.0355,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.16,0,0,0,11.621,0,100,0,50,13,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,23,2,,45,4,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:09:27,2023-05-05 09:13:33,0,98.24.226.52,100,245,1,2023-05-05 09:13:34,R_2P0vtCnDRQFbpjR,,,,,34.777,-77.3769,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,31.264,0,2.931,13.086,14.889,2,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,34,3,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:12:51,2023-05-05 09:14:24,0,108.12.238.97,100,92,1,2023-05-05 09:14:25,R_27vwo5fS8X3ZDt8,,,,,41.886,-71.3457,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.562,6.502,17.398,3,1.86,1.86,11.712,1,100,0,100,24,57,,,,,,,,,,,,,,,1,1,35,1,,35,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:11:53,2023-05-05 09:14:29,0,131.106.53.170,100,155,1,2023-05-05 09:14:29,R_3QRjrtKIydgBa9O,,,,,40.6027,-75.4778,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.781,10.781,10.961,1,0,0,11.1,0,100,21,20,94,87,58,2,1,82,1,,42,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 09:10:37,2023-05-05 09:14:35,0,96.72.129.241,100,237,1,2023-05-05 09:14:35,R_122PG23GNNKLscd,,,,,26.4965,-81.8206,anonymous,EN,1,2,2,0,0,30.119,0,0,0,11.821,0,100,0,100,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,2,,57,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:10:58,2023-05-05 09:14:59,0,65.129.83.94,100,241,1,2023-05-05 09:15:00,R_8vxfWqI9FdS8iVH,,,,,43.5885,-116.1918,anonymous,EN,1,2,2,,,,,,,,,,,,,,10.357,23.848,25.954,2,16.32,16.32,17.102,1,94,9,5,87,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,58,1,,59,5,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:14:05,2023-05-05 09:15:22,0,73.117.148.65,100,76,1,2023-05-05 09:15:22,R_3Ic0nE9z5hpSHyG,,,,,40.6338,-79.6203,anonymous,EN,1,2,2,0,0,11.419,0,0,0,10.816,0,40,44,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,50,1,,30,2,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:10:31,2023-05-05 09:15:30,0,67.160.74.107,100,299,1,2023-05-05 09:15:30,R_2YJprYu0ch9i4eK,,,,,48.3108,-122.6322,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,187.99,0,0,0,11.498,0,91,100,80,95,75,,,,,,,,,,,,,,,2,1,86,2,,43,7,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:11:16,2023-05-05 09:15:37,0,75.75.180.157,100,261,1,2023-05-05 09:15:38,R_Om8pv1BBIdlgIxz,,,,,39.9984,-76.5224,anonymous,EN,1,2,2,24.13,24.13,46.851,1,0,0,11.995,0,100,0,100,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,44,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:12:02,2023-05-05 09:15:58,0,165.138.37.189,100,235,1,2023-05-05 09:15:58,R_1MKT9ptKJodhgA2,,,,,38.6717,-87.5128,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,4.76,23.156,1,0,0,62.689,0,100,0,0,100,5,31,2,1,7,2,,44,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:12:50,2023-05-05 09:16:12,0,207.179.96.234,100,202,1,2023-05-05 09:16:13,R_ThN5YkX7QdAQPpD,,,,,42.7606,-84.5563,anonymous,EN,1,2,2,,,,,,,,,,,,,,0.877,0.877,21.844,1,2.353,3.673,19.063,2,100,0,15,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,29,2,,29,7,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:11:34,2023-05-05 09:16:39,0,67.44.208.103,100,304,1,2023-05-05 09:16:39,R_xDEuDZWkTfQrjRn,,,,,35.2296,-80.843,anonymous,EN,1,2,2,0,0,49.047,0,0,0,17.394,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,76,1,,76,5,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:13:24,2023-05-05 09:17:08,0,68.175.32.98,100,224,1,2023-05-05 09:17:09,R_vYX0lLzR4z90vq9,,,,,40.6643,-73.9763,anonymous,EN,1,2,2,0,0,26.305,0,0,0,19.262,0,100,6,100,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,1,,44,7,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:10:59,2023-05-05 09:17:10,0,100.6.48.2,100,371,1,2023-05-05 09:17:10,R_2ckkEV9OklZPTby,,,,,40.3767,-79.8112,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.668,29.646,31.239,2,19.157,19.157,20.93,1,100,0,0,100,15,30,2,1,10,2,,55,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 09:13:52,2023-05-05 09:17:15,0,216.85.203.18,100,203,1,2023-05-05 09:17:16,R_2SGgX1ezS3OlQ2K,,,,,32.7979,-97.3586,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.414,7.414,18.162,1,0,0,45.885,0,100,0,100,82,91,,,,,,,,,,,,,,,1,1,85,2,,34,3,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:14:06,2023-05-05 09:17:24,0,96.245.80.246,100,198,1,2023-05-05 09:17:25,R_1OTu3zgbymMLabO,,,,,40.0021,-75.2724,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.738,0,0,0,13.75,0,100,0,0,100,10,15,2,1,0,1,,36,5,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vA_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 09:15:08,2023-05-05 09:18:04,0,71.197.39.138,100,175,1,2023-05-05 09:18:04,R_2rhYnD0ADfPacPv,,,,,30.237,-81.3884,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.285,0,0,0,11.218,0,100,0,100,40,60,,,,,,,,,,,,,,,1,1,10,2,,58,3,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:15:13,2023-05-05 09:18:08,0,184.176.214.40,100,174,1,2023-05-05 09:18:09,R_3iroyk4mINaL1P3,,,,,37.6678,-97.36,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.095,0,0,0,14.797,0,100,0,5,100,20,15,2,1,10,1,,40,3,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:14:53,2023-05-05 09:18:10,0,73.7.40.171,100,196,1,2023-05-05 09:18:11,R_3kmQAremzoTpb6e,,,,,34.0782,-84.6485,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,18.656,0,0,0,12.215,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,23,2,,52,4,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:16:36,2023-05-05 09:18:43,0,163.116.157.55,100,126,1,2023-05-05 09:18:44,R_XzVzHbbI9gnMrst,,,,,40.7123,-74.0068,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.413,0,0,0,13.248,0,100,0,1,89,16,2,2,1,4,1,,37,5,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 09:16:34,2023-05-05 09:19:14,0,23.228.142.8,100,160,1,2023-05-05 09:19:15,R_1K8yhWbsUzeHMOq,,,,,39.1134,-94.674,anonymous,EN,1,2,2,0,0,14.974,0,0,0,11.574,0,90,0,100,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,1,,56,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:16:07,2023-05-05 09:19:41,0,50.107.167.81,100,213,1,2023-05-05 09:19:42,R_22r9lUDPGZbjPSG,,,,,41.2516,-76.0905,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,14.041,0,0,0,11.125,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,50,2,,46,4,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:17:53,2023-05-05 09:19:55,0,69.216.102.103,100,121,1,2023-05-05 09:19:55,R_1mQRIQGa8sXCwW6,,,,,37.7045,-122.0742,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.907,0,0,0,16.29,0,88,21,100,18,41,,,,,,,,,,,,,,,1,1,61,1,,34,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:13:17,2023-05-05 09:20:39,0,69.206.186.47,100,442,1,2023-05-05 09:20:40,R_1ruAp7zcb5g4jkZ,,,,,41.744,-74.1067,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,125.589,0,0.006,194.163,194.17,5,16,92,93,76,84,85,2,1,84,2,,28,7,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:16:37,2023-05-05 09:21:19,0,75.109.61.172,100,282,1,2023-05-05 09:21:20,R_1LRSEjz89HNRDgo,,,,,38.9431,-81.7615,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.531,0,0,0,12.457,0,100,100,100,86,0,,,,,,,,,,,,,,,1,1,5,2,,59,1,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:18:07,2023-05-05 09:21:33,0,169.147.5.85,100,205,1,2023-05-05 09:21:33,R_1kHdOueoaBMOMEJ,,,,,39.0661,-94.6288,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.303,0,0,0,14.416,0,100,0,0,100,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,57,2,,53,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:19:34,2023-05-05 09:22:07,0,73.247.228.40,100,153,1,2023-05-05 09:22:08,R_2dtBxTJE9mSDy2o,,,,,41.8033,-87.9283,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.134,0,0,0,11.263,0,100,1,0,100,10,20,2,1,19,1,,36,3,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:08:21,2023-05-05 09:22:10,0,45.82.253.146,100,828,1,2023-05-05 09:22:11,R_1PcpgfTG5lkP9wA,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,27.002,0,0,0,14.04,0,67,22,13,89,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,39,1,,23,4,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:19:58,2023-05-05 09:23:17,0,107.122.189.23,100,199,1,2023-05-05 09:23:18,R_2Tt6yvpjnxvq5SG,,,,,41.8244,-71.408,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.444,24.421,25.438,4,1.155,1.155,15.777,1,86,0,0,91,0,5,2,1,57,1,,39,5,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:19:10,2023-05-05 09:23:25,0,70.162.63.45,100,255,1,2023-05-05 09:23:25,R_r2VPDF3zBlpPchr,,,,,32.2699,-110.9853,anonymous,EN,1,2,2,0,0,47.37,0,0,0,31.991,0,100,0,100,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,2,,36,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:20:31,2023-05-05 09:25:05,0,75.186.99.222,100,273,1,2023-05-05 09:25:06,R_1gqB2yfS8gn0Rya,,,,,39.4642,-87.3531,anonymous,EN,1,2,2,0,0,30.499,0,0,0,12.749,0,100,50,100,88,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,69,2,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
